Result Log

Problem Instance File: problems/d1.lup
Solution File: solutions/defaultSolution.txt
Random Seed: 463492

Config Used:
{"searchAlgorithm": "MOEA", "numOfRuns": 30, "parentFitnessProp": true, "parentUniform": false, "survivalTruncation": true, "survivalUniform": false, "survivalFitnessProp": false, "commaSurvival": false, "mu": 100, "lambda": 100, "logPath": "logs/defaultLog.txt", "solPath": "solutions/defaultSolution.txt", "enforceBlackCellConstraint": true, "validityForcedInit": true, "numOfFitnessEvals": 10000, "mutationRate": 1000}

Run 1
100	0.8891338582677161	1.0	0.14620545775398366	1.0	0.10790061104424778	0.2222222222222222
200	0.8855118110236215	1.0	0.13317139792549884	1.0	0.13101913946943555	0.2222222222222222
300	0.9172440944881889	1.0	0.10371568362869706	1.0	0.14004452728214323	0.2222222222222222
400	0.9196850393700784	1.0	0.10916013833562696	1.0	0.15222068042037062	0.2222222222222222
500	0.9174803149606298	1.0	0.11688640974401361	1.0	0.16158546596162676	0.3333333333333333
600	0.9125196850393696	1.0	0.12653294927850353	1.0	0.16829506278035672	0.3333333333333333
700	0.9084251968503934	1.0	0.1378331019086289	1.0	0.18084289566642492	0.3333333333333333
800	0.9139370078740157	1.0	0.1446958307755727	1.0	0.1866086299321593	0.4
900	0.9197637795275588	1.0	0.1467322553073533	1.0	0.19165500839030236	0.4
1000	0.9207086614173225	1.0	0.1563583300547095	1.0	0.1935429733665025	0.4
1100	0.9245669291338576	1.0	0.1585805149338637	1.0	0.19786309768662697	0.4
1200	0.9322834645669283	1.0	0.15537565035399908	1.0	0.21025241425241414	0.4
1300	0.9267716535433067	1.0	0.17095640934796935	1.0	0.21357231657231654	0.4
1400	0.9355118110236217	1.0	0.16400295796843095	1.0	0.21846769896769874	0.4
1500	0.9422834645669285	1.0	0.15593401024948336	1.0	0.2252340335103492	0.4
1600	0.9433858267716535	1.0	0.1581673561800909	1.0	0.22834937284937265	0.4
1700	0.9421259842519679	1.0	0.16131195235381862	1.0	0.23253668553668538	0.4
1800	0.9424409448818897	1.0	0.1623824138989739	1.0	0.2331117771117771	0.4
1900	0.94023622047244	1.0	0.16411904714876507	1.0	0.2353808968808967	0.4
2000	0.9413385826771651	1.0	0.16348162024818028	1.0	0.23602253302253298	0.4
2100	0.9418897637795267	1.0	0.16287050913706913	1.0	0.2381269286269284	0.4
2200	0.9402362204724406	1.0	0.16322765199421202	1.0	0.24264208014208005	0.4
2300	0.938976377952755	1.0	0.16364431866087867	1.0	0.24180874680874667	0.4
2400	0.9403149606299208	1.0	0.16327072983140753	1.0	0.2456182706182705	0.5
2500	0.9399999999999993	1.0	0.16331834887902652	1.0	0.24728493728493717	0.5
2600	0.9400787401574798	1.0	0.16344418063465369	1.0	0.24649922299922292	0.5
2700	0.9401574803149602	1.0	0.16344418063465366	1.0	0.24497541347541332	0.5
2800	0.940866141732283	1.0	0.16353346634893945	1.0	0.24764208014208003	0.6666666666666666
2900	0.940866141732283	1.0	0.1635334663489394	1.0	0.24764208014208003	0.6666666666666666
3000	0.940866141732283	1.0	0.16353346634893945	1.0	0.24764208014208003	0.6666666666666666
3100	0.940866141732283	1.0	0.1635334663489394	1.0	0.24764208014208003	0.6666666666666666
3200	0.9408661417322829	1.0	0.16353346634893942	1.0	0.24773731823731812	0.6666666666666666
3300	0.9404724409448814	1.0	0.163657941873415	1.0	0.24851509601509586	0.6666666666666666
3400	0.9405511811023617	1.0	0.16376647691422552	1.0	0.2514912864912864	0.6666666666666666
3500	0.9396062992125976	1.0	0.16391528643803505	1.0	0.25212620712620704	0.6666666666666666
3600	0.9407874015748027	1.0	0.16342678069090863	1.0	0.2503313353313353	0.6666666666666666
3700	0.9407874015748025	1.0	0.16337198622082177	1.0	0.252039627039627	0.6666666666666666
3800	0.9407874015748027	1.0	0.1633719862208218	1.0	0.252039627039627	0.6666666666666666
3900	0.940944881889763	1.0	0.1629830973319329	1.0	0.25153962703962696	0.6666666666666666
4000	0.9409448818897633	1.0	0.16298309733193292	1.0	0.25153962703962696	0.6666666666666666
4100	0.940944881889763	1.0	0.1629830973319329	1.0	0.25153962703962696	0.6666666666666666
4200	0.9409448818897633	1.0	0.16298309733193292	1.0	0.25153962703962696	0.6666666666666666
4300	0.9421259842519679	1.0	0.16129559733193288	1.0	0.2533174048174047	0.6666666666666666
4400	0.942125984251968	1.0	0.16129559733193294	1.0	0.2533174048174047	0.6666666666666666
4500	0.9421259842519679	1.0	0.1613035338398694	1.0	0.25353962703962696	0.6666666666666666
